cell_r,cell_c,lon,lat,yield_2021_tha,n_px,elevation_m,bdod,cec,clay,nitrogen,phh2o,sand,silt,soc,bio_1,bio_4,bio_5,bio_12,bio_15,bio_10
6,60,117.056125,40.034625000000005,5.987,24,17.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
6,62,117.060625,40.034625000000005,5.988,37,18.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
7,0,116.921125,40.036875,5.63,23,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,1,116.923375,40.036875,5.806,17,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,2,116.925625,40.036875,5.728,31,27.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,5,116.932375,40.036875,5.641,25,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,6,116.934625,40.036875,5.236,25,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,7,116.936875,40.036875,5.529,16,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,8,116.939125,40.036875,5.681,16,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,9,116.941375,40.036875,6.028,79,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,10,116.943625,40.036875,5.977,50,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,11,116.945875,40.036875,6.071,50,32.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,16,116.957125,40.036875,6.288,30,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
7,17,116.959375,40.036875,6.236,21,28.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
7,21,116.968375,40.036875,5.463,16,30.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
7,22,116.970625,40.036875,5.865,19,29.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
7,23,116.972875,40.036875,6.09,34,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
7,24,116.975125,40.036875,6.082,23,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
7,25,116.977375,40.036875,6.025,37,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
7,27,116.981875,40.036875,5.556,21,27.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
7,46,117.024625,40.036875,6.017,44,25.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
7,47,117.026875,40.036875,6.017,63,26.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
7,48,117.029125,40.036875,6.021,62,29.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
7,49,117.031375,40.036875,6.02,39,27.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
7,50,117.033625,40.036875,6.022,45,25.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
7,51,117.035875,40.036875,6.02,37,28.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
7,53,117.040375,40.036875,6.017,22,27.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
7,59,117.053875,40.036875,6.004,42,22.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
7,60,117.056125,40.036875,6.007,39,18.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
7,62,117.060625,40.036875,5.987,16,18.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
7,63,117.062875,40.036875,5.99,25,19.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
8,0,116.921125,40.039125000000006,5.755,21,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,1,116.923375,40.039125000000006,5.676,60,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,2,116.925625,40.039125000000006,5.432,40,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,4,116.930125,40.039125000000006,5.243,16,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,5,116.932375,40.039125000000006,5.234,20,33.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,6,116.934625,40.039125000000006,5.465,19,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,9,116.941375,40.039125000000006,6.043,33,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,10,116.943625,40.039125000000006,6.202,82,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,11,116.945875,40.039125000000006,6.285,52,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,12,116.948125,40.039125000000006,5.872,42,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,13,116.950375,40.039125000000006,5.843,53,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
8,46,117.024625,40.039125000000006,6.017,20,31.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,47,117.026875,40.039125000000006,6.018,47,28.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,48,117.029125,40.039125000000006,6.029,69,30.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,49,117.031375,40.039125000000006,6.019,37,27.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,50,117.033625,40.039125000000006,6.021,53,26.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,51,117.035875,40.039125000000006,6.054,43,26.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,52,117.038125,40.039125000000006,6.03,35,26.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,53,117.040375,40.039125000000006,6.037,40,26.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
8,54,117.042625,40.039125000000006,6.023,40,27.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
8,55,117.044875,40.039125000000006,6.046,36,27.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
8,59,117.053875,40.039125000000006,6.049,38,23.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
8,60,117.056125,40.039125000000006,6.037,51,16.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
8,61,117.058375,40.039125000000006,6.039,38,20.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
8,62,117.060625,40.039125000000006,5.992,38,18.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
8,74,117.087625,40.039125000000006,5.987,32,59.0,131.0,194.0,209.0,,71.0,445.0,346.0,278.0,11.454000473022461,1128.012939453125,30.152000427246094,547.0,135.0243682861328,24.564666748046875
8,76,117.092125,40.039125000000006,5.987,33,45.0,131.0,194.0,209.0,,71.0,445.0,346.0,278.0,11.454000473022461,1128.012939453125,30.152000427246094,547.0,135.0243682861328,24.564666748046875
9,1,116.923375,40.041375,5.552,33,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,2,116.925625,40.041375,5.542,37,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,6,116.934625,40.041375,5.484,25,32.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,9,116.941375,40.041375,6.323,21,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,10,116.943625,40.041375,6.22,31,32.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,11,116.945875,40.041375,6.074,31,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,12,116.948125,40.041375,6.112,32,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,13,116.950375,40.041375,6.169,58,27.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.556333541870117,1124.36279296875,30.260000228881836,532.0,141.2589569091797,24.62733268737793
9,19,116.963875,40.041375,6.023,37,30.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
9,20,116.966125,40.041375,5.958,36,28.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.585833549499512,1126.618408203125,30.280000686645508,534.0,140.09783935546875,24.68000030517578
9,47,117.026875,40.041375,6.069,21,26.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
9,48,117.029125,40.041375,6.042,42,25.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
9,49,117.031375,40.041375,6.02,38,26.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
9,50,117.033625,40.041375,6.04,49,29.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
9,51,117.035875,40.041375,6.098,45,25.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
9,52,117.038125,40.041375,6.027,30,28.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
9,53,117.040375,40.041375,6.019,53,28.0,,,,,,,,,11.576666831970215,1128.4345703125,30.284000396728516,531.0,139.8108673095703,24.695999145507812
9,54,117.042625,40.041375,6.017,35,29.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
9,59,117.053875,40.041375,5.999,35,25.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
9,60,117.056125,40.041375,5.994,21,18.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
9,61,117.058375,40.041375,6.032,32,19.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
9,62,117.060625,40.041375,5.99,32,18.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
9,63,117.062875,40.041375,5.997,56,15.0,,,,,,,,,11.63599967956543,1129.246826171875,30.371999740600586,534.0,138.50909423828125,24.77199935913086
10,2,116.925625,40.043625000000006,5.244,27,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
10,3,116.927875,40.043625000000006,5.44,19,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
10,6,116.934625,40.043625000000006,5.655,30,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
10,11,116.945875,40.043625000000006,5.95,24,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
10,12,116.948125,40.043625000000006,6.408,73,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
10,13,116.950375,40.043625000000006,6.343,66,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
10,49,117.031375,40.043625000000006,6.028,33,29.0,,,,,,,,,11.50433349609375,1128.473388671875,30.192001342773438,532.0,138.9031982421875,24.610000610351562
10,50,117.033625,40.043625000000006,6.017,17,28.0,,,,,,,,,11.50433349609375,1128.473388671875,30.192001342773438,532.0,138.9031982421875,24.610000610351562
10,54,117.042625,40.043625000000006,6.017,23,27.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
10,60,117.056125,40.043625000000006,5.987,17,22.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
10,61,117.058375,40.043625000000006,6.025,38,21.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
10,62,117.060625,40.043625000000006,5.99,60,18.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
10,63,117.062875,40.043625000000006,5.991,27,17.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
11,0,116.921125,40.045875,5.631,20,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,1,116.923375,40.045875,5.64,54,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,2,116.925625,40.045875,5.588,35,30.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,3,116.927875,40.045875,5.491,39,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,4,116.930125,40.045875,5.538,41,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,12,116.948125,40.045875,6.446,37,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,13,116.950375,40.045875,6.596,22,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,16,116.957125,40.045875,5.869,26,33.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
11,17,116.959375,40.045875,5.602,42,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.526833534240723,1125.8995361328125,30.172000885009766,533.0,139.24188232421875,24.59866714477539
11,18,116.961625,40.045875,6.027,81,30.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.526833534240723,1125.8995361328125,30.172000885009766,533.0,139.24188232421875,24.59866714477539
11,19,116.963875,40.045875,6.165,56,29.0,135.0,196.0,227.0,,79.0,395.0,378.0,160.0,11.526833534240723,1125.8995361328125,30.172000885009766,533.0,139.24188232421875,24.59866714477539
11,54,117.042625,40.045875,6.017,20,18.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
11,55,117.044875,40.045875,6.017,24,16.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
11,60,117.056125,40.045875,5.987,53,21.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
11,61,117.058375,40.045875,6.022,34,20.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
11,62,117.060625,40.045875,5.989,53,18.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
11,63,117.062875,40.045875,5.987,21,18.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
12,0,116.921125,40.048125000000006,5.733,41,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
12,1,116.923375,40.048125000000006,5.644,21,33.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
12,3,116.927875,40.048125000000006,5.668,27,26.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
12,4,116.930125,40.048125000000006,5.633,17,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
12,15,116.954875,40.048125000000006,6.113,23,28.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
12,16,116.957125,40.048125000000006,6.03,81,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
12,17,116.959375,40.048125000000006,5.961,74,29.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.526833534240723,1125.8995361328125,30.172000885009766,533.0,139.24188232421875,24.59866714477539
12,52,117.038125,40.048125000000006,6.017,21,17.0,,,,,,,,,11.50433349609375,1128.473388671875,30.192001342773438,532.0,138.9031982421875,24.610000610351562
12,53,117.040375,40.048125000000006,6.017,16,17.0,,,,,,,,,11.50433349609375,1128.473388671875,30.192001342773438,532.0,138.9031982421875,24.610000610351562
12,54,117.042625,40.048125000000006,6.017,25,16.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
12,55,117.044875,40.048125000000006,6.017,48,17.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
12,56,117.047125,40.048125000000006,6.017,18,17.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
12,60,117.056125,40.048125000000006,5.987,31,20.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
13,16,116.957125,40.050375,5.981,25,31.0,136.0,194.0,201.0,,78.0,407.0,392.0,153.0,11.523333549499512,1123.74951171875,30.20800018310547,534.0,139.47900390625,24.579999923706055
14,57,117.049375,40.052625000000006,6.042,36,16.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
14,58,117.051625,40.052625000000006,6.041,38,16.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
14,59,117.053875,40.052625000000006,6.039,29,19.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
14,60,117.056125,40.052625000000006,6.039,35,18.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
15,57,117.049375,40.054875,6.034,34,16.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
15,58,117.051625,40.054875,6.039,36,18.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
15,59,117.053875,40.054875,6.048,58,14.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
15,60,117.056125,40.054875,6.039,37,13.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
15,61,117.058375,40.054875,6.039,18,15.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
18,69,117.076375,40.06162500000001,6.101,18,24.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
20,68,117.074125,40.06612500000001,6.087,22,25.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
21,70,117.078625,40.068375,6.188,33,27.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
21,71,117.080875,40.068375,6.073,38,29.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
21,72,117.083125,40.068375,6.043,27,26.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
21,73,117.085375,40.068375,6.058,30,28.0,,,,,,,,,11.33549976348877,1128.0804443359375,29.992000579833984,533.0,138.4228515625,24.430667877197266
22,70,117.078625,40.07062500000001,6.076,38,29.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
22,71,117.080875,40.07062500000001,6.048,58,29.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
22,72,117.083125,40.07062500000001,6.066,35,32.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
22,73,117.085375,40.07062500000001,6.068,52,30.0,,,,,,,,,11.33549976348877,1128.0804443359375,29.992000579833984,533.0,138.4228515625,24.430667877197266
22,74,117.087625,40.07062500000001,6.078,37,28.0,,,,,,,,,11.33549976348877,1128.0804443359375,29.992000579833984,533.0,138.4228515625,24.430667877197266
22,77,117.094375,40.07062500000001,6.048,23,25.0,,,,,,,,,11.33549976348877,1128.0804443359375,29.992000579833984,533.0,138.4228515625,24.430667877197266
23,70,117.078625,40.072875,6.047,24,27.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
23,71,117.080875,40.072875,6.04,48,30.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
23,72,117.083125,40.072875,6.055,36,29.0,,,,,,,,,11.47700023651123,1128.29931640625,30.11600112915039,530.0,138.8022918701172,24.57866668701172
23,73,117.085375,40.072875,6.051,49,28.0,,,,,,,,,11.33549976348877,1128.0804443359375,29.992000579833984,533.0,138.4228515625,24.430667877197266
23,74,117.087625,40.072875,6.056,41,27.0,,,,,,,,,11.33549976348877,1128.0804443359375,29.992000579833984,533.0,138.4228515625,24.430667877197266
23,77,117.094375,40.072875,6.041,62,26.0,,,,,,,,,11.33549976348877,1128.0804443359375,29.992000579833984,533.0,138.4228515625,24.430667877197266
