lon,lat,extreme_Tmax_proxy,extreme_Tmin_proxy,extreme_Prec_proxy,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,prec_01,prec_02,prec_03,prec_04,prec_05,prec_06,prec_07,prec_08,prec_09,prec_10,prec_11,prec_12,tavg_01,tavg_02,tavg_03,tavg_04,tavg_05,tavg_06,tavg_07,tavg_08,tavg_09,tavg_10,tavg_11,tavg_12,GDD_01,GDD_02,GDD_03,GDD_04,GDD_05,GDD_06,GDD_07,GDD_08,GDD_09,GDD_10,GDD_11,GDD_12,GDD_gs,GDD_annual,elevation_m,slope_deg,aspect_deg,clay_pct,sand_pct,silt_pct,soc_dgkg,bdod_kgdm3,cec_cmolkg,ph,nitrogen_cgkg
117.3125,40.0208,30.1480,-11.4600,195.0000,11.4355,11.8210,28.4104,1128.7490,30.1480,-11.4600,41.6080,24.5560,-3.2647,24.5560,-3.2647,542.0000,195.0000,3.0000,135.9088,410.0000,11.0000,410.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,195.0000,146.0000,46.0000,16.0000,6.0000,4.0000,-5.2440,-1.8840,4.7920,13.3080,19.1120,23.5240,25.6440,24.5120,19.4600,12.7120,3.9440,-2.6680,0.0000,0.0000,0.0000,99.2400,282.4720,405.7200,484.9640,449.8720,283.8000,84.0720,0.0000,0.0000,2006.0680,2090.1400,34.4691,2.0271,135.0886,19.4000,46.1000,34.5000,195.0000,1.3200,18.2000,7.5000,19.5000
117.3542,40.0208,30.2120,-11.2120,195.0000,11.5380,11.6740,28.1817,1127.9617,30.2120,-11.2120,41.4240,24.6520,-3.1447,24.6520,-3.1447,543.0000,195.0000,3.0000,135.9809,411.0000,11.0000,411.0000,11.0000,4.0000,3.0000,7.0000,15.0000,31.0000,69.0000,195.0000,147.0000,46.0000,16.0000,6.0000,4.0000,-5.1120,-1.7680,4.8560,13.3720,19.1960,23.5880,25.7280,24.6480,19.5800,12.8400,4.0840,-2.5600,0.0000,0.0000,0.0000,101.1600,285.0760,407.6400,487.5680,454.0880,287.4000,88.0400,0.0000,0.0000,2022.9321,2110.9721,18.8981,0.8826,148.4944,18.9000,45.8000,35.3000,180.0000,1.3200,17.6000,7.6000,18.0000
117.3958,40.0208,30.2920,-11.1160,196.0000,11.6015,11.6250,28.0743,1130.2388,30.2920,-11.1160,41.4080,24.7447,-3.1100,24.7447,-3.1100,552.0000,196.0000,4.0000,134.9803,416.0000,12.0000,416.0000,12.0000,4.0000,4.0000,7.0000,16.0000,31.0000,70.0000,196.0000,150.0000,47.0000,17.0000,6.0000,4.0000,-5.0560,-1.7200,4.8800,13.4160,19.2680,23.6280,25.8120,24.7680,19.6640,12.9120,4.1760,-2.5280,0.0000,0.0000,0.0000,102.4800,287.3080,408.8400,490.1719,457.8080,289.9200,90.2720,0.0000,0.0000,2036.5279,2126.7999,15.3222,0.9133,187.8749,18.6000,46.3000,35.2000,224.0000,1.2900,17.9000,7.5000,22.4000
117.4375,40.0208,30.1120,-11.2800,193.0000,11.4662,11.5823,27.9821,1129.9403,30.1120,-11.2800,41.3920,24.5980,-3.2573,24.5980,-3.2573,548.0000,193.0000,4.0000,134.4945,412.0000,12.0000,412.0000,12.0000,4.0000,4.0000,7.0000,16.0000,31.0000,69.0000,193.0000,150.0000,47.0000,17.0000,6.0000,4.0000,-5.2360,-1.9040,4.7480,13.2560,19.1240,23.4800,25.6680,24.6520,19.5280,12.8200,4.1040,-2.6240,0.0000,0.0000,0.0000,97.6800,282.8440,404.4000,485.7080,454.2120,285.8400,87.4200,0.0000,0.0000,2010.6840,2098.1040,38.0431,3.4024,311.3014,17.5000,50.0000,32.5000,248.0000,1.3000,17.1000,7.4000,24.8000
117.4792,40.0208,29.8240,-11.3440,191.0000,11.3570,11.2967,27.4404,1128.9070,29.8240,-11.3440,41.1680,24.4520,-3.3833,24.4520,-3.3833,545.0000,191.0000,3.0000,134.5781,409.0000,11.0000,409.0000,11.0000,4.0000,3.0000,7.0000,16.0000,32.0000,67.0000,191.0000,151.0000,47.0000,17.0000,6.0000,4.0000,-5.3960,-2.1440,4.5560,13.0840,18.9560,23.2960,25.4880,24.5600,19.4880,12.8360,4.1720,-2.6320,0.0000,0.0000,0.0000,92.5200,277.6360,398.8800,480.1280,451.3600,284.6400,87.9160,0.0000,0.0000,1985.1640,2073.0800,43.5052,3.4772,7.5725,17.7000,49.8000,32.5000,253.0000,1.3000,16.3000,7.4000,25.3000
117.5208,40.0208,29.6480,-11.4160,189.0000,11.2475,11.0430,26.8922,1130.6145,29.6480,-11.4160,41.0640,24.3513,-3.5293,24.3513,-3.5293,539.0000,189.0000,3.0000,135.3126,406.0000,11.0000,406.0000,11.0000,4.0000,3.0000,6.0000,16.0000,31.0000,66.0000,189.0000,151.0000,47.0000,16.0000,6.0000,4.0000,-5.5600,-2.3600,4.3600,12.9360,18.7880,23.1360,25.3880,24.5200,19.4600,12.7880,4.1800,-2.6600,0.0000,0.0000,0.0000,88.0800,272.4280,394.0800,477.0280,450.1200,283.8000,86.4280,0.0000,0.0000,1965.5360,2051.9641,26.5490,1.2103,334.1270,18.3000,47.6000,34.1000,254.0000,1.3000,16.3000,7.5000,25.4000
116.8125,39.9792,30.6520,-10.8200,210.0000,11.7773,11.8340,28.5349,1128.0308,30.6520,-10.8200,41.4720,24.9067,-2.8560,24.9067,-2.8560,546.0000,210.0000,3.0000,141.1021,420.0000,13.0000,420.0000,13.0000,5.0000,3.0000,7.0000,12.0000,29.0000,68.0000,210.0000,142.0000,44.0000,16.0000,5.0000,5.0000,-4.8080,-1.3880,5.2240,13.8160,19.5640,24.0720,25.9760,24.6680,19.6840,12.8840,3.9960,-2.3720,0.0000,0.0000,0.0000,114.4800,296.4840,422.1600,495.2560,454.7080,290.5200,89.4040,0.0000,0.0000,2073.6081,2163.0121,,,,25.7000,36.1000,38.2000,153.0000,1.3500,17.7000,7.9000,15.3000
116.8542,39.9792,30.5400,-11.0320,208.0000,11.6968,11.9643,28.7798,1126.1799,30.5400,-11.0320,41.5720,24.8047,-2.9200,24.8047,-2.9200,543.0000,208.0000,3.0000,140.8143,417.0000,13.0000,417.0000,13.0000,5.0000,3.0000,7.0000,12.0000,29.0000,67.0000,208.0000,142.0000,44.0000,16.0000,5.0000,5.0000,-4.8880,-1.4360,5.2000,13.7160,19.4560,24.0000,25.8800,24.5440,19.5760,12.8520,3.9320,-2.4480,0.0000,0.0000,0.0000,111.4800,293.1360,420.0000,492.2800,450.8640,287.2800,88.4120,0.0000,0.0000,2055.0400,2143.4520,,,,25.7000,36.1000,38.2000,146.0000,1.3500,17.7000,7.9000,14.6000
116.8958,39.9792,30.4560,-11.1280,207.0000,11.6557,11.9667,28.7771,1125.1035,30.4560,-11.1280,41.5840,24.7600,-2.9493,24.7600,-2.9493,537.0000,207.0000,3.0000,141.8979,415.0000,12.0000,415.0000,12.0000,4.0000,3.0000,6.0000,12.0000,29.0000,67.0000,207.0000,141.0000,43.0000,15.0000,5.0000,5.0000,-4.9320,-1.4520,5.1320,13.6440,19.3920,23.9440,25.8440,24.4800,19.5200,12.8400,3.8920,-2.4760,0.0000,0.0000,0.0000,109.3200,291.1520,418.3200,491.1640,448.8800,285.6000,88.0400,0.0000,0.0000,2044.4360,2132.4760,,,,25.2000,38.1000,36.6000,138.0000,1.3500,18.3000,7.9000,13.8000
116.9375,39.9792,30.4280,-11.1880,205.0000,11.6320,11.9333,28.6749,1125.8311,30.4280,-11.1880,41.6160,24.7407,-2.9840,24.7407,-2.9840,536.0000,205.0000,3.0000,141.2346,414.0000,12.0000,414.0000,12.0000,4.0000,3.0000,6.0000,12.0000,29.0000,68.0000,205.0000,141.0000,43.0000,15.0000,5.0000,5.0000,-4.9640,-1.4920,5.1040,13.6040,19.3120,23.9040,25.8320,24.4960,19.5360,12.8400,3.8760,-2.5000,0.0000,0.0000,0.0000,108.1200,288.6719,417.1200,490.7920,449.3760,286.0800,88.0400,0.0000,0.0000,2040.1599,2128.1999,,,,24.3000,42.2000,33.5000,130.0000,1.3500,19.5000,7.9000,13.0000
116.9792,39.9792,30.3640,-11.2640,205.0000,11.6122,11.9110,28.6130,1126.3434,30.3640,-11.2640,41.6280,24.7260,-3.0100,24.7260,-3.0100,538.0000,205.0000,3.0000,140.9192,415.0000,12.0000,415.0000,12.0000,4.0000,3.0000,6.0000,13.0000,29.0000,68.0000,205.0000,142.0000,43.0000,15.0000,5.0000,5.0000,-5.0040,-1.5000,5.1000,13.6000,19.3000,23.8440,25.8000,24.4920,19.5120,12.8080,3.8880,-2.5000,0.0000,0.0000,0.0000,108.0000,288.3000,415.3200,489.8000,449.2520,285.3600,87.0480,0.0000,0.0000,2036.0320,2123.0800,,,,23.3000,41.1000,35.6000,124.0000,1.3500,19.2000,7.9000,12.4000
117.0208,39.9792,30.3400,-11.2240,204.0000,11.6208,11.8670,28.5511,1126.2867,30.3400,-11.2240,41.5640,24.7260,-3.0067,24.7260,-3.0067,538.0000,204.0000,3.0000,140.4239,414.0000,12.0000,414.0000,12.0000,4.0000,3.0000,6.0000,13.0000,29.0000,68.0000,204.0000,142.0000,44.0000,15.0000,5.0000,5.0000,-5.0000,-1.5000,5.1000,13.6000,19.3040,23.8080,25.8120,24.5160,19.5640,12.8240,3.9040,-2.5000,0.0000,0.0000,0.0000,108.0000,288.4240,414.2400,490.1720,449.9960,286.9200,87.5440,0.0000,0.0000,2037.7520,2125.2960,,,,22.5000,40.1000,37.4000,131.0000,1.3500,19.1000,7.9000,13.1000
117.0625,39.9792,30.4600,-11.0760,204.0000,11.6978,11.7917,28.3890,1128.6086,30.4600,-11.0760,41.5360,24.8373,-2.9533,24.8373,-2.9533,545.0000,204.0000,3.0000,138.7067,416.0000,13.0000,416.0000,13.0000,5.0000,3.0000,7.0000,14.0000,29.0000,68.0000,204.0000,144.0000,44.0000,16.0000,6.0000,5.0000,-4.9600,-1.4760,5.1240,13.6280,19.4040,23.9320,25.9240,24.6640,19.6640,12.9240,3.9840,-2.4320,0.0000,0.0000,0.0000,108.8400,291.5240,417.9600,493.6440,454.5840,289.9200,90.6440,0.0000,0.0000,2056.4719,2147.1159,,,,22.0000,39.1000,38.9000,171.0000,1.3400,19.4000,7.8000,17.1000
117.1042,39.9792,30.3880,-11.2240,201.0000,11.6300,11.8153,28.3941,1128.7262,30.3880,-11.2240,41.6120,24.7713,-3.0353,24.7713,-3.0353,538.0000,201.0000,3.0000,138.8527,411.0000,12.0000,411.0000,12.0000,4.0000,3.0000,7.0000,14.0000,29.0000,67.0000,201.0000,143.0000,44.0000,15.0000,6.0000,5.0000,-5.0320,-1.5800,5.0600,13.5480,19.3040,23.8480,25.8600,24.6240,19.6040,12.8840,3.9440,-2.4920,0.0000,0.0000,0.0000,106.4400,288.4240,415.4400,491.6600,453.3440,288.1200,89.4040,0.0000,0.0000,2043.4279,2132.8319,,,,22.4000,37.5000,40.0000,240.0000,1.3300,21.0000,7.5000,24.0000
117.1458,39.9792,30.2360,-11.4680,200.0000,11.5110,11.8780,28.4817,1128.9976,30.2360,-11.4680,41.7040,24.6433,-3.1733,24.6433,-3.1733,540.0000,200.0000,3.0000,138.1170,412.0000,13.0000,412.0000,13.0000,5.0000,3.0000,7.0000,14.0000,29.0000,68.0000,200.0000,144.0000,44.0000,15.0000,6.0000,5.0000,-5.1920,-1.7240,4.9720,13.4360,19.1920,23.7280,25.7280,24.4840,19.4880,12.7960,3.8640,-2.6000,0.0000,0.0000,0.0000,103.0800,284.9520,411.8400,487.5680,449.0040,284.6400,86.6760,0.0000,0.0000,2021.0841,2107.7601,,,,22.8000,37.7000,39.6000,221.0000,1.3300,21.2000,7.6000,22.1000
117.1875,39.9792,30.2000,-11.5960,199.0000,11.4787,11.9613,28.6184,1130.7739,30.2000,-11.5960,41.7960,24.6193,-3.2380,24.6193,-3.2380,545.0000,199.0000,3.0000,136.5421,413.0000,13.0000,413.0000,13.0000,5.0000,3.0000,7.0000,15.0000,30.0000,69.0000,199.0000,145.0000,45.0000,16.0000,6.0000,5.0000,-5.2840,-1.7880,4.9240,13.4000,19.1960,23.7240,25.7000,24.4000,19.4320,12.7760,3.8080,-2.6680,0.0000,0.0000,0.0000,102.0000,285.0760,411.7200,486.7000,446.4000,282.9600,86.0560,0.0000,0.0000,2014.8560,2100.9120,,,,22.4000,38.2000,39.4000,190.0000,1.3400,20.8000,7.7000,19.0000
117.2292,39.9792,30.2160,-11.6160,198.0000,11.4557,11.9267,28.5109,1132.2120,30.2160,-11.6160,41.8320,24.6247,-3.2707,24.6247,-3.2707,541.0000,198.0000,3.0000,137.6667,412.0000,11.0000,412.0000,11.0000,4.0000,3.0000,6.0000,15.0000,30.0000,68.0000,198.0000,146.0000,45.0000,16.0000,6.0000,4.0000,-5.3000,-1.8200,4.8600,13.3680,19.1520,23.6920,25.7080,24.4760,19.4760,12.7200,3.8080,-2.7000,0.0000,0.0000,0.0000,101.0400,283.7120,410.7600,486.9480,448.7560,284.2800,84.3200,0.0000,0.0000,2015.4960,2099.8161,,,,21.8000,39.9000,38.3000,159.0000,1.3400,20.4000,7.7000,15.9000
117.2708,39.9792,30.2240,-11.6600,198.0000,11.4347,11.9147,28.4468,1132.5115,30.2240,-11.6600,41.8840,24.6180,-3.2967,24.6180,-3.2967,543.0000,198.0000,3.0000,137.5563,414.0000,11.0000,414.0000,11.0000,4.0000,3.0000,6.0000,15.0000,30.0000,69.0000,198.0000,147.0000,45.0000,16.0000,6.0000,4.0000,-5.3000,-1.8600,4.8400,13.3160,19.0720,23.6280,25.7120,24.5120,19.4800,12.6840,3.8280,-2.7000,0.0000,0.0000,0.0000,99.4800,281.2320,408.8400,487.0720,449.8720,284.4000,83.2040,0.0000,0.0000,2010.8960,2094.1000,,,,20.8000,41.5000,37.7000,138.0000,1.3400,19.3000,7.7000,13.8000
117.3125,39.9792,30.2000,-11.6920,196.0000,11.4468,11.9437,28.5106,1132.5508,30.2000,-11.6920,41.8920,24.6247,-3.2987,24.6247,-3.2987,540.0000,196.0000,3.0000,136.9675,410.0000,11.0000,410.0000,11.0000,4.0000,3.0000,6.0000,15.0000,30.0000,68.0000,196.0000,146.0000,46.0000,16.0000,6.0000,4.0000,-5.3000,-1.8760,4.8760,13.3360,19.1040,23.6200,25.7000,24.5120,19.4760,12.7000,3.8920,-2.7000,0.0000,0.0000,0.0000,100.0800,282.2240,408.6000,486.7000,449.8720,284.2800,83.7000,0.0000,0.0000,2011.7560,2095.4560,,,,20.8000,40.9000,38.3000,132.0000,1.3400,18.6000,7.7000,13.2000
117.3542,39.9792,30.1880,-11.6000,195.0000,11.4363,11.8300,28.3096,1133.8381,30.1880,-11.6000,41.7880,24.6373,-3.3100,24.6373,-3.3100,543.0000,195.0000,3.0000,136.3460,412.0000,11.0000,412.0000,11.0000,4.0000,3.0000,7.0000,15.0000,30.0000,69.0000,195.0000,148.0000,46.0000,16.0000,6.0000,4.0000,-5.3000,-1.9000,4.7920,13.3000,19.1000,23.6000,25.7000,24.5880,19.5000,12.7120,3.9000,-2.7200,0.0000,0.0000,0.0000,99.0000,282.1000,408.0000,486.7000,452.2280,285.0000,84.0720,0.0000,0.0000,2013.0281,2097.1001,,,,21.8000,40.3000,37.9000,123.0000,1.3400,17.9000,7.7000,12.3000
117.3958,39.9792,30.2000,-11.5720,195.0000,11.4400,11.7873,28.2183,1134.2594,30.2000,-11.5720,41.7720,24.6467,-3.3127,24.6467,-3.3127,549.0000,195.0000,3.0000,135.4632,415.0000,11.0000,415.0000,11.0000,4.0000,3.0000,7.0000,16.0000,31.0000,70.0000,195.0000,150.0000,47.0000,16.0000,6.0000,4.0000,-5.3000,-1.8960,4.7400,13.2840,19.1000,23.5840,25.7760,24.6280,19.5000,12.7760,3.9040,-2.7520,0.0000,0.0000,0.0000,98.5200,282.1000,407.5200,489.0560,453.4680,285.0000,86.0560,0.0000,0.0000,2015.6640,2101.7200,,,,22.2000,42.0000,35.8000,121.0000,1.3400,17.1000,7.8000,12.1000
117.4375,39.9792,30.2040,-11.5760,194.0000,11.4565,11.8443,28.3493,1133.2070,30.2040,-11.5760,41.7800,24.6453,-3.2973,24.6453,-3.2973,550.0000,194.0000,3.0000,134.9973,415.0000,11.0000,415.0000,11.0000,4.0000,3.0000,7.0000,16.0000,31.0000,70.0000,194.0000,151.0000,47.0000,17.0000,6.0000,4.0000,-5.3000,-1.8560,4.8000,13.2920,19.1040,23.5840,25.7520,24.6120,19.5000,12.7960,3.9480,-2.7200,0.0000,0.0000,0.0000,98.7600,282.2240,407.5200,488.3120,452.9720,285.0000,86.6760,0.0000,0.0000,2014.7880,2101.4640,,,,20.9000,44.1000,35.1000,127.0000,1.3400,17.4000,7.7000,12.7000
117.4792,39.9792,30.0360,-11.5560,194.0000,11.3777,11.7953,28.3596,1128.6500,30.0360,-11.5560,41.5920,24.5080,-3.3240,24.5080,-3.3240,556.0000,194.0000,4.0000,133.7064,417.0000,12.0000,417.0000,12.0000,4.0000,4.0000,7.0000,17.0000,32.0000,71.0000,194.0000,152.0000,48.0000,17.0000,6.0000,4.0000,-5.2960,-1.9160,4.7360,13.1720,19.0040,23.4400,25.6040,24.5000,19.4040,12.7000,3.9400,-2.7720,0.0000,0.0000,0.0000,95.1600,279.1240,403.2000,483.7240,449.5000,282.1200,83.7000,0.0000,0.0000,1992.8280,2076.5280,,,,19.8000,45.4000,34.9000,132.0000,1.3300,17.9000,7.6000,13.2000
117.5208,39.9792,29.7480,-11.5920,194.0000,11.1572,11.6830,28.2608,1123.9354,29.7480,-11.5920,41.3400,24.2427,-3.4793,24.2427,-3.4793,557.0000,194.0000,4.0000,134.0431,418.0000,12.0000,418.0000,12.0000,4.0000,4.0000,7.0000,17.0000,32.0000,70.0000,194.0000,154.0000,48.0000,17.0000,6.0000,4.0000,-5.4240,-2.1360,4.4880,12.9000,18.7360,23.1160,25.3240,24.2880,19.1640,12.4840,3.8160,-2.8920,0.0000,0.0000,0.0000,87.0000,270.8160,393.4800,475.0440,442.9280,274.9200,77.0040,0.0000,0.0000,1944.1879,2021.1919,,,,18.7000,46.7000,34.6000,139.0000,1.3300,18.4000,7.6000,13.9000
